name,price,original_price,cost,category,sub_category,icon,stock,sku,supplier_id,description,tags,brand,image_url,image_urls,is_b2b,moq,tax_mode
Hilwa Full Cream Milk Powder 900g,7.00,0.00,0.00,food,dairy,🍎,100,01-06-04-04-08,9001,Hilwa Full Cream Milk Powder 900g. Available at Adeeg Market.,"{""break_fast_&_milk_powder"",""breakfast"",""breakfast_and_milk"",""breakfast_and_milk_powder"",""caano"",""dairy_products"",""hilwa"",""hilwa_milk"",""hilwa_milk_powder"",""milk"",""milk_powder"",""milk_products"",""preserved_milk""}",Hilwa,https://cdn.shopify.com/s/files/1/0421/8653/9164/products/HilwaMilkPowder900g-01.jpg?v=1614760135,"{""https://cdn.shopify.com/s/files/1/0421/8653/9164/products/HilwaMilkPowder900g-01.jpg?v=1614760135""}",false,1,none
Hilwa Full Cream Milk Powder 2.5KG,17.00,0.00,0.00,food,dairy,🍎,100,01-06-04-04-13,9001,Hilwa Full Cream Milk Powder 2.5KG. Available at Adeeg Market.,"{""break_fast_&_milk_powder"",""breakfast"",""breakfast_and_milk"",""breakfast_and_milk_powder"",""caano"",""dairy_products"",""hilwa"",""hilwa_milk"",""hilwa_milk_powder"",""milk"",""milk_powder"",""milk_products"",""preserved_milk""}",Hilwa,https://cdn.shopify.com/s/files/1/0421/8653/9164/products/HilwaMilkPowder2.5kg-01.jpg?v=1614758918,"{""https://cdn.shopify.com/s/files/1/0421/8653/9164/products/HilwaMilkPowder2.5kg-01.jpg?v=1614758918""}",false,1,none
Stute Diabetic Extra Jam Apricot 430G,3.00,0.00,0.00,medicine,otc,💊,100,01-06-01-02-36,9001,Stute Diabetic Extra Jam Apricot 430G. Available at Adeeg Market.,"{""breakfast"",""breakfast_and_milk"",""diabetic_jam"",""jam"",""jams"",""jams_honey_&_spreads"",""malab"",""spread"",""spreads"",""stute_diabetic_jam"",""stute_diabetic_jam_apricot"",""stute_jam"",""stute_suger_free_jam"",""suger_free_jam""}",Stute,https://cdn.shopify.com/s/files/1/0421/8653/9164/products/StuteApricotJam340gback.png?v=1630844813,"{""https://cdn.shopify.com/s/files/1/0421/8653/9164/products/StuteApricotJam340gback.png?v=1630844813"",""https://cdn.shopify.com/s/files/1/0421/8653/9164/products/StuteApricotJam340g.png?v=1630844814""}",false,1,none
Bayara Shawarma Spices 155Gm,3.00,0.00,0.00,food,packaged,🍎,100,105020121,9001,Bayara Shawarma Spices 155Gm. Available at Adeeg Market.,"{""all_spices"",""bayara_shawarma_spices"",""food_preparation"",""spices_&_seasoning"",""spices_seasoning""}",,https://cdn.shopify.com/s/files/1/0421/8653/9164/products/BShawarmaSpice.jpg?v=1632556870,"{""https://cdn.shopify.com/s/files/1/0421/8653/9164/products/BShawarmaSpice.jpg?v=1632556870"",""https://cdn.shopify.com/s/files/1/0421/8653/9164/products/BShawarmaSpiceb.jpg?v=1632556875""}",false,1,none
Inci Corn Flour 200G,1.00,0.00,0.00,food,packaged,🍎,100,01-05-01-02-04,9001,Inci Corn Flour 200G. Available at Adeeg Market.,"{""all_spices"",""food_preparation"",""inci_misir_ubu_corn_flour"",""spices_&_seasoning"",""spices_seasoning""}",,https://cdn.shopify.com/s/files/1/0421/8653/9164/products/MisirUnu.jpg?v=1632582729,"{""https://cdn.shopify.com/s/files/1/0421/8653/9164/products/MisirUnu.jpg?v=1632582729""}",false,1,none
Hershey'S Kisses Milk Chocolate 150G,4.50,0.00,0.00,food,dairy,🍎,0,01-08-05-01-174,9001,Hershey'S Kisses Milk Chocolate 150G. Available at Adeeg Market.,"{""all_chocolates"",""chocolates"",""confectionery_snacks_&_biscuits"",""grocery"",""shukulaato""}",,https://cdn.shopify.com/s/files/1/0421/8653/9164/products/HersheysKisses.jpg?v=1632845690,"{""https://cdn.shopify.com/s/files/1/0421/8653/9164/products/HersheysKisses.jpg?v=1632845690""}",false,1,none
LG Refrigerator GC-B247KQDV.Adsreef,1140.00,0.00,0.00,home,kitchen,🏠,100,09-02-02-09-09,9001,LG Refrigerator GC-B247KQDV.Adsreef. Available at Adeeg Market.,"{""electronics_and_home_appliances"",""firiij"",""firinjiyeer"",""home_appliances"",""household_appliances"",""Kitchen Appliances"",""kitchen_appliances"",""lg"",""lg_brand"",""lg_brand_refrigrator"",""lg_refrigrator"",""Qaboojiye"",""refrigerator"",""talaagad"",""talaajad""}",LG,https://cdn.shopify.com/s/files/1/0421/8653/9164/products/cb247kqdv.png?v=1630817138,"{""https://cdn.shopify.com/s/files/1/0421/8653/9164/products/cb247kqdv.png?v=1630817138"",""https://cdn.shopify.com/s/files/1/0421/8653/9164/products/cb247kqdv1.png?v=1630817138"",""https://cdn.shopify.com/s/files/1/0421/8653/9164/products/cb247kqdv2.png?v=1630817138""}",false,1,none
Barbarooni  (Pepper),6.00,0.00,0.00,food,fresh,🍎,100,130132,9001,Barbarooni  (Pepper). Available at Adeeg Market.,"{""Barbarooni"",""Fresh Fruits"",""fresh_food"",""fresh_fruits"",""fruit"",""fruits_&_Vegetable"",""fruits_vegetables"",""pepperoni"",""weekend"",""yellow_pepper""}",Fruits,https://cdn.shopify.com/s/files/1/0421/8653/9164/products/YellowPepper.jpg?v=1632578416,"{""https://cdn.shopify.com/s/files/1/0421/8653/9164/products/YellowPepper.jpg?v=1632578416"",""https://cdn.shopify.com/s/files/1/0421/8653/9164/products/redpepper_63c749fc-4719-4d13-af44-9c8f77f7ab17.jpg?v=1632577606""}",false,1,none
Cauliflower,6.00,0.00,0.00,food,fresh,🍎,100,130129,9001,Cauliflower. Available at Adeeg Market.,"{""cauliflower"",""Fresh Fruits"",""fresh_food"",""fresh_fruits"",""fruit"",""fruits_&_Vegetable"",""fruits_vegetables"",""qudaar"",""weekend""}",Fruits,https://cdn.shopify.com/s/files/1/0421/8653/9164/products/Cauliflower.jpg?v=1630774463,"{""https://cdn.shopify.com/s/files/1/0421/8653/9164/products/Cauliflower.jpg?v=1630774463""}",false,1,none
Zucchini,5.00,0.00,0.00,food,fresh,🍎,100,130134,9001,Zucchini. Available at Adeeg Market.,"{""Fresh Fruits"",""fresh_food"",""fresh_foods"",""fresh_fruits"",""fruit"",""fruits_&_Vegetable"",""fruits_vegetables"",""zucchini""}",Fruits,https://cdn.shopify.com/s/files/1/0421/8653/9164/products/Zucchini.jpg?v=1630774289,"{""https://cdn.shopify.com/s/files/1/0421/8653/9164/products/Zucchini.jpg?v=1630774289""}",false,1,none
7117  Mix Babi Kids Suit dark green,20.00,0.00,0.00,clothes,footwear,👕,100,100112241,9001,7117  Mix Babi Kids Suit dark green. Available at Adeeg Market.,"{""7117"",""boys_dresses"",""kids_garment_&_accessories"",""mixbabi_kids_suit"",""textile"",""textile_and_footwear""}",,https://cdn.shopify.com/s/files/1/0421/8653/9164/products/7117mixibabikidssuit.png?v=1630571858,"{""https://cdn.shopify.com/s/files/1/0421/8653/9164/products/7117mixibabikidssuit.png?v=1630571858"",""https://cdn.shopify.com/s/files/1/0421/8653/9164/products/7117mixibabikidssuit-1.png?v=1630571858""}",false,1,none
